x,y,zone,comp,age,seqs,phylo,lul_2010,lul_1980,lul_2000,lul_2015,regions,spot_comp,spot_age,spot_seqs
-102.125,19.875,10,1.7588276863098145,-0.7746824622154236,2.036367654800415,0.705090343952179,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-101.875,19.875,10,1.447246789932251,-1.2770397663116455,1.9885025024414062,0.8804184198379517,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-101.625,19.875,10,1.3402507305145264,-1.4275596141815186,2.14324951171875,1.2280508279800415,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-101.375,19.875,10,1.4919081926345825,-1.2940865755081177,2.0132625102996826,1.051864504814148,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-101.125,19.875,10,1.4922038316726685,-1.3271170854568481,2.0316457748413086,1.2940024137496948,Primary,Primary,Human use,Human use,Mexico Southwest,NA,NA,Hotspot
-100.875,19.875,10,-0.05489809066057205,-1.712369680404663,2.169080972671509,1.3429131507873535,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-100.625,19.875,10,0.062164150178432465,-1.7793320417404175,2.0571258068084717,1.1708871126174927,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-100.375,19.875,10,0.21717293560504913,-1.7793320417404175,2.7575013637542725,1.6970982551574707,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,Hotspot
-100.125,19.875,10,0.2271735966205597,-1.1780352592468262,2.7959604263305664,2.092074155807495,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-99.875,19.875,10,-1.2317255735397339,-0.9498104453086853,2.2276418209075928,1.834572434425354,Primary,Primary,Primary,Primary,Mexico Central,NA,NA,Hotspot
-99.625,19.875,10,-2.2578790187835693,0.13760308921337128,2.2889976501464844,2.2070164680480957,Primary,Primary,Primary,Primary,Mexico Central,Coldspot,NA,Hotspot
-99.375,19.875,10,-3.720177173614502,0.7742299437522888,1.9553719758987427,2.0133795738220215,Human use,Human use,Human use,Human use,Mexico Northeast,Coldspot,NA,NA
-99.125,19.875,10,-2.2406375408172607,0.7742299437522888,1.8702157735824585,2.395357370376587,Human use,Human use,Human use,Human use,Mexico Central,Coldspot,NA,NA
-98.875,19.875,10,-2.8901965618133545,0.16319654881954193,1.6899467706680298,1.8076984882354736,Human use,Human use,Human use,Human use,Mexico Northeast,Coldspot,NA,NA
-98.625,19.875,10,-3.3810770511627197,-0.1631106287240982,1.810625433921814,1.727187156677246,Human use,Human use,Human use,Human use,Mexico Northeast,Coldspot,NA,NA
-98.375,19.875,0,-3.442889928817749,-0.516158938407898,1.173622965812683,1.2162710428237915,Human use,Human use,Human use,Human use,Mexico Northeast,Coldspot,NA,NA
-98.125,19.875,0,-2.7978575229644775,-1.7884827852249146,0.9164775013923645,0.6618419885635376,Human use,Human use,Human use,Human use,Mexico Central,Coldspot,NA,NA
-97.875,19.875,0,-2.1865077018737793,-2.550248861312866,0.2395879030227661,-0.3659267723560333,Primary,Primary,Human use,Human use,Mexico Central,Coldspot,Coldspot,NA
-97.625,19.875,0,-1.29591703414917,-1.9495288133621216,-0.18239082396030426,-0.6739112138748169,Primary,Primary,Human use,Human use,Mexico Central,NA,NA,NA
-97.375,19.875,0,-2.660499095916748,-2.181922435760498,-0.19957862794399261,-0.8113125562667847,Primary,Primary,Human use,Human use,Mexico Central,Coldspot,Coldspot,NA
-97.125,19.875,0,-3.3216516971588135,-1.6616564989089966,-0.5842348337173462,-1.2478501796722412,Primary,Primary,Human use,Human use,Mexico Gulf,Coldspot,NA,NA
-96.875,19.875,0,-4.156962871551514,-0.1387190967798233,-1.3177573680877686,-1.5968354940414429,Primary,Primary,Primary,Primary,Mexico Gulf,Coldspot,NA,NA
-96.625,19.875,0,-4.49899959564209,0.4050365090370178,-0.8960731029510498,-1.0064382553100586,Primary,Primary,Primary,Primary,Mexico Gulf,Coldspot,NA,NA
-90.375,19.875,0,-1.8300302028656006,-2.1305415630340576,-3.3027989864349365,-1.6451241970062256,Primary,Primary,Primary,Primary,Mexico Southeast,NA,Coldspot,Coldspot
-90.125,19.875,0,-2.0846900939941406,-2.455880641937256,-3.1251020431518555,-1.569650411605835,Primary,Human use,Human use,Human use,Mexico Southeast,Coldspot,Coldspot,Coldspot
-89.875,19.875,0,-2.4100730419158936,-2.1473987102508545,-3.144404888153076,-1.041187047958374,Human use,Human use,Human use,Human use,Mexico Southeast,Coldspot,Coldspot,Coldspot
-89.625,19.875,0,-2.0812158584594727,-1.9462449550628662,-2.975470542907715,-0.7668677568435669,Human use,Human use,Human use,Human use,Mexico Southeast,Coldspot,NA,Coldspot
-89.375,19.875,0,-1.5264173746109009,-1.7628326416015625,-2.894028663635254,-0.4161788821220398,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,Coldspot
-89.125,19.875,0,-0.8501110076904297,-1.4610404968261719,-3.2464585304260254,-0.6906198859214783,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,Coldspot
-88.875,19.875,0,NA,-1.5277973413467407,-3.2212533950805664,-0.5945119261741638,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,Coldspot
-88.625,19.875,0,-1.5281766653060913,-1.7286827564239502,-3.151519536972046,-0.9937676191329956,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-88.375,19.875,0,NA,-1.4356920719146729,-3.4645981788635254,-1.7055069208145142,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-88.125,19.875,0,-1.0021171569824219,-0.3238453269004822,-2.6101768016815186,-2.009394645690918,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-87.875,19.875,0,-0.83596271276474,-0.6572397351264954,-2.223447322845459,-1.8344413042068481,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-87.625,19.875,0,-1.1069175004959106,-0.5838538408279419,-2.3648362159729004,-2.961351156234741,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-105.125,19.625,0,1.1640737056732178,-0.3531654477119446,-0.08993328362703323,0.21679037809371948,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-104.875,19.625,10,0.42229989171028137,-0.6403284668922424,1.1228516101837158,0.6921417117118835,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,NA
-104.625,19.625,10,NA,-0.7748239636421204,1.9884334802627563,1.1809712648391724,Primary,Primary,Primary,Human use,Mexico Southwest,NA,NA,Hotspot
-104.375,19.625,10,0.9794634580612183,-0.8420060873031616,2.1049368381500244,0.9873709678649902,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-104.125,19.625,10,2.2122111320495605,-1.1013377904891968,2.5428342819213867,1.3245834112167358,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-103.875,19.625,10,2.41744065284729,-1.185115933418274,3.012946128845215,1.9483450651168823,Human use,Human use,Human use,Human use,Mexico Southwest,Hotspot,NA,Hotspot
-103.625,19.625,10,2.730114221572876,-1.067783236503601,3.1075310707092285,1.9852046966552734,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-103.375,19.625,10,2.5061213970184326,0.087313212454319,3.602848768234253,2.6204631328582764,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-103.125,19.625,10,NA,0.38905438780784607,3.1077942848205566,1.9715036153793335,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-102.875,19.625,10,NA,-0.1631106287240982,2.700631618499756,1.4214122295379639,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-102.625,19.625,10,2.739407777786255,0.011843491345643997,2.8870222568511963,1.737658977508545,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-102.375,19.625,10,NA,-0.1886981576681137,2.599097490310669,1.2748727798461914,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-102.125,19.625,10,1.0907365083694458,-1.2937803268432617,2.6929478645324707,1.1149711608886719,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-101.875,19.625,10,1.2208653688430786,-1.3274118900299072,3.037095069885254,1.6520746946334839,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-101.625,19.625,10,0.986181378364563,-1.2604490518569946,2.895773410797119,1.8590301275253296,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-101.375,19.625,10,0.9367489218711853,-1.2703287601470947,3.2933454513549805,1.7988351583480835,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-101.125,19.625,10,1.192427158355713,-1.3611310720443726,3.066591739654541,1.6194490194320679,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-100.875,19.625,10,0.08781386911869049,-1.7959216833114624,3.093823194503784,1.5311634540557861,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-100.625,19.625,10,-0.2864023447036743,-2.331404685974121,3.387484550476074,1.8839447498321533,Primary,Primary,Primary,Primary,Mexico Southwest,NA,Coldspot,Hotspot
-100.375,19.625,10,0.1606285125017166,-1.3450912237167358,3.347604274749756,1.63172447681427,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-100.125,19.625,10,-0.11959784477949142,-0.3739992678165436,3.4364819526672363,2.0730602741241455,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-99.875,19.625,10,NA,-0.4059189260005951,3.3664255142211914,2.1639938354492188,Human use,Human use,Human use,Human use,Mexico Central,NA,NA,Hotspot
-99.625,19.625,10,-3.2556068897247314,0.21377098560333252,2.7894349098205566,2.2192559242248535,Primary,Primary,Primary,Primary,Mexico Central,Coldspot,NA,Hotspot
-99.375,19.625,10,-4.129321575164795,1.1760810613632202,2.4610893726348877,2.141772747039795,Primary,Primary,Primary,Primary,Mexico Central,Coldspot,NA,Hotspot
-99.125,19.625,10,-3.072678327560425,1.075636625289917,2.4981796741485596,2.6026458740234375,Primary,Human use,Human use,Human use,Mexico Central,Coldspot,NA,Hotspot
-98.875,19.625,10,-2.8696930408477783,0.6903128623962402,2.0171964168548584,2.322500705718994,Human use,Human use,Human use,Human use,Mexico Central,Coldspot,NA,Hotspot
-98.625,19.625,10,-3.5852913856506348,-0.16324594616889954,1.7281231880187988,1.9317512512207031,Human use,Human use,Human use,Human use,Mexico Central,Coldspot,NA,NA
-98.375,19.625,0,-3.541877508163452,-0.69911128282547,1.2150026559829712,1.4034937620162964,Human use,Human use,Human use,Human use,Mexico Northeast,Coldspot,NA,NA
-98.125,19.625,0,-2.595210313796997,-1.411038875579834,0.8134141564369202,1.0504673719406128,Primary,Human use,Human use,Human use,Mexico Central,Coldspot,NA,NA
-97.875,19.625,0,-3.1133809089660645,-2.197927713394165,0.5394927859306335,0.3647913336753845,Primary,Human use,Human use,Human use,Mexico Central,Coldspot,Coldspot,NA
-97.625,19.625,0,-2.68988037109375,-2.3399136066436768,0.8329953551292419,0.2884664535522461,Primary,Human use,Human use,Human use,Mexico Central,Coldspot,Coldspot,NA
-97.375,19.625,0,-3.179037570953369,-2.57427978515625,0.6543674468994141,-0.015432745218276978,Human use,Human use,Human use,Human use,Mexico Gulf,Coldspot,Coldspot,NA
-97.125,19.625,0,-3.616063356399536,-1.2938545942306519,0.33068564534187317,-0.34614458680152893,Primary,Primary,Human use,Human use,Mexico Gulf,Coldspot,NA,NA
-96.875,19.625,0,-4.114033222198486,-0.3399251401424408,-0.1425301432609558,-0.5088964700698853,Primary,Primary,Primary,Primary,Mexico Gulf,Coldspot,NA,NA
-96.625,19.625,0,-4.056359767913818,-0.24566753208637238,-0.6152730584144592,0.17557339370250702,Primary,Primary,Primary,Primary,Mexico Gulf,Coldspot,NA,NA
-90.625,19.625,0,-1.2183760404586792,-2.331831932067871,-2.972338914871216,-1.7912031412124634,Primary,Primary,Primary,Primary,Mexico Southeast,NA,Coldspot,Coldspot
-90.375,19.625,0,-1.1195361614227295,-2.259573459625244,-3.652968645095825,-1.7311371564865112,Primary,Primary,Primary,Primary,Mexico Southeast,NA,Coldspot,Coldspot
-90.125,19.625,0,-1.0848489999771118,-2.390617609024048,-3.354865550994873,-0.8769466876983643,Primary,Primary,Primary,Primary,Mexico Southeast,NA,Coldspot,Coldspot
-89.875,19.625,0,NA,-2.4908900260925293,-3.424499034881592,-0.772346556186676,Human use,Human use,Human use,Human use,Mexico Southeast,NA,Coldspot,Coldspot
-89.625,19.625,0,-2.0463271141052246,-2.3988161087036133,-3.4029541015625,-0.5136801600456238,Human use,Human use,Human use,Human use,Mexico Southeast,Coldspot,Coldspot,Coldspot
-89.375,19.625,0,NA,-2.465951681137085,-2.6991422176361084,0.2085980325937271,Primary,Primary,Primary,Primary,Mexico Southeast,NA,Coldspot,Coldspot
-89.125,19.625,0,-0.8024387359619141,-2.2664191722869873,-2.7300355434417725,0.07320939749479294,Primary,Primary,Primary,Primary,Mexico Southeast,NA,Coldspot,Coldspot
-88.875,19.625,0,-1.381798505783081,-2.584434986114502,-2.9437739849090576,-0.9763835072517395,Primary,Primary,Primary,Primary,Mexico Southeast,NA,Coldspot,Coldspot
-88.625,19.625,0,-1.074892282485962,-2.6494078636169434,-2.90159273147583,-1.0381603240966797,Primary,Primary,Primary,Primary,Mexico Southeast,NA,Coldspot,Coldspot
-88.375,19.625,0,NA,-1.6212037801742554,-2.5157880783081055,-1.1198909282684326,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-88.125,19.625,0,-0.22296716272830963,-1.595185399055481,-2.5790913105010986,-2.764265537261963,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-87.875,19.625,0,-0.31379029154777527,-1.141447901725769,-3.169790029525757,-4.358043670654297,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-104.875,19.375,0,0.7331317663192749,-0.4165287911891937,0.897440493106842,0.39039960503578186,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-104.625,19.375,10,0.7587050199508667,-0.751268744468689,1.5938138961791992,0.6912006735801697,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,NA
-104.375,19.375,10,0.0027370438911020756,-0.6575677394866943,1.548932433128357,0.7110589742660522,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,NA
-104.125,19.375,10,1.2804487943649292,-0.5071900486946106,1.755365014076233,0.7739471197128296,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,NA
-103.875,19.375,10,2.242056131362915,-0.5323012471199036,2.5364162921905518,1.2572320699691772,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-103.625,19.375,10,2.7345988750457764,-0.013336366973817348,2.907550573348999,2.0213913917541504,Human use,Human use,Human use,Human use,Mexico Southwest,Hotspot,NA,Hotspot
-103.375,19.375,10,3.044393301010132,0.17972898483276367,2.986625909805298,2.314148187637329,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-103.125,19.375,10,3.1282241344451904,1.0499589443206787,3.041219472885132,1.9588947296142578,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-102.875,19.375,10,NA,0.9495161175727844,3.0431220531463623,1.8354361057281494,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-102.625,19.375,10,NA,0.18762075901031494,2.5586087703704834,1.6212489604949951,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-102.375,19.375,10,1.1497880220413208,-0.4573342800140381,2.261859893798828,0.6972019076347351,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-102.125,19.375,10,0.3834325671195984,-1.0763014554977417,2.4216694831848145,0.8794972896575928,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-101.875,19.375,10,0.36961567401885986,-1.3023008108139038,2.8217198848724365,1.4409523010253906,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-101.625,19.375,10,0.2690669298171997,-1.2017813920974731,2.997161388397217,1.7646633386611938,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-101.375,19.375,10,0.0931997299194336,-1.134672999382019,3.682152271270752,1.8102262020111084,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-101.125,19.375,10,0.7635345458984375,-0.8836374282836914,3.3446311950683594,1.814576506614685,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-100.875,19.375,10,-0.25740811228752136,-0.935151994228363,3.3601326942443848,1.7760767936706543,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-100.625,19.375,10,0.06119207292795181,-0.5235067009925842,3.892246961593628,2.03291654586792,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-100.375,19.375,10,0.43302902579307556,0.8982663750648499,3.529942274093628,1.7848206758499146,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-100.125,19.375,10,-0.5716063380241394,1.2331945896148682,3.478005886077881,2.0287978649139404,Primary,Primary,Primary,Primary,Mexico Central,NA,NA,Hotspot
-99.875,19.375,10,-2.510152578353882,0.11311357468366623,3.7585062980651855,2.5325324535369873,Human use,Human use,Human use,Human use,Mexico Central,Coldspot,NA,Hotspot
-99.625,19.375,10,-4.193310737609863,0.457206130027771,3.3949365615844727,2.3791675567626953,Human use,Human use,Human use,Human use,Mexico Central,Coldspot,NA,Hotspot
-99.375,19.375,10,-4.9690093994140625,1.1258589029312134,2.8791422843933105,2.3573524951934814,Primary,Primary,Primary,Primary,Mexico Central,Coldspot,NA,Hotspot
-99.125,19.375,10,-3.9550564289093018,0.6905267238616943,3.1654231548309326,2.760417938232422,Primary,Human use,Human use,Human use,Mexico Central,Coldspot,NA,Hotspot
-98.875,19.375,10,-3.8975741863250732,0.29691216349601746,2.106602907180786,2.153667688369751,Primary,Primary,Human use,Human use,Mexico Central,Coldspot,NA,Hotspot
-98.625,19.375,10,-3.6027984619140625,-0.004416008945554495,1.7827950716018677,1.9591104984283447,Primary,Primary,Primary,Primary,Mexico Central,Coldspot,NA,NA
-98.375,19.375,10,-2.9596002101898193,-0.557197093963623,1.4194087982177734,1.5246531963348389,Human use,Human use,Human use,Human use,Mexico Central,Coldspot,NA,NA
-98.125,19.375,0,-2.1583290100097656,-0.7078618407249451,1.0463389158248901,1.1706465482711792,Human use,Human use,Human use,Human use,Mexico Central,Coldspot,NA,NA
-97.875,19.375,0,-2.9008381366729736,-1.1348562240600586,1.0315083265304565,0.9525248408317566,Human use,Human use,Human use,Human use,Mexico Central,Coldspot,NA,NA
-97.625,19.375,10,-2.715944290161133,-1.6369611024856567,1.5485763549804688,0.972964346408844,Human use,Human use,Human use,Human use,Mexico Central,Coldspot,NA,NA
-97.375,19.375,10,-3.191617965698242,-1.1521967649459839,1.1955193281173706,0.6480639576911926,Human use,Human use,Human use,Human use,Mexico Central,Coldspot,NA,NA
-97.125,19.375,0,-3.523932695388794,-0.6581571698188782,0.9901859164237976,0.25249046087265015,Primary,Primary,Human use,Human use,Mexico Gulf,Coldspot,NA,NA
-96.875,19.375,0,-3.690349817276001,-0.8420060873031616,0.25997838377952576,-0.32110634446144104,Primary,Primary,Human use,Human use,Mexico Gulf,Coldspot,NA,NA
-96.625,19.375,0,-3.443470001220703,-0.4667088985443115,-1.0127174854278564,-0.17653994262218475,Human use,Human use,Human use,Human use,Mexico Gulf,Coldspot,NA,NA
-96.375,19.375,0,-3.056047201156616,0.10226044803857803,-1.7103214263916016,-0.5427538752555847,Human use,Human use,Human use,Human use,Mexico Gulf,Coldspot,NA,NA
